Station Name,From,FT,To,TT,PM10,PM2.5,"AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Alipur, Delhi - DPCC",30-Apr-2022,22:00,30-Apr-2022,23:00,,105.0,27.77,977.67,4.42,38.15,30.32,0.0,19.33,47.63,59.98,15.93,35.67,1.55,2.55,0.62,9.55,0.38,,
"Alipur, Delhi - DPCC",30-Apr-2022,23:00,01-May-2022,00:00,,147.0,27.27,977.5,4.5,39.6,43.5,0.0,27.65,53.25,57.72,17.73,29.8,1.55,2.52,0.68,9.45,0.33,,
"Alipur, Delhi - DPCC",01-May-2022,00:00,01-May-2022,01:00,,157.0,26.95,977.27,4.53,41.1,60.67,0.0,35.45,60.45,59.38,18.8,28.42,1.57,2.75,0.6,9.35,0.47,,
"Alipur, Delhi - DPCC",01-May-2022,01:00,01-May-2022,02:00,,175.0,26.55,976.85,4.5,43.08,45.27,0.0,80.33,95.88,57.05,20.38,27.25,1.8,8.9,0.77,10.62,0.57,,
"Alipur, Delhi - DPCC",01-May-2022,02:00,01-May-2022,03:00,,193.0,27.55,977.2,4.5,43.93,48.92,0.0,2.5,24.0,41.2,25.1,37.7,1.1,8.35,0.93,10.78,0.58,,
"Alipur, Delhi - DPCC",01-May-2022,03:00,01-May-2022,04:00,,,27.65,977.45,4.53,47.77,68.95,0.0,2.22,13.08,21.07,22.75,27.9,0.88,12.3,1.0,8.67,0.55,,
"Alipur, Delhi - DPCC",01-May-2022,04:00,01-May-2022,05:00,,,27.5,977.6,4.53,51.4,94.17,0.0,2.1,12.03,19.38,22.6,24.8,0.8,10.78,0.62,6.05,0.2,,
"Alipur, Delhi - DPCC",01-May-2022,05:00,01-May-2022,06:00,,,27.67,977.9,5.92,52.45,101.1,0.0,1.8,11.6,19.02,19.6,24.3,0.55,11.22,0.6,4.65,0.2,,
"Alipur, Delhi - DPCC",01-May-2022,06:00,01-May-2022,07:00,,,28.02,979.5,40.42,53.18,72.9,0.0,2.48,13.45,21.53,18.07,32.88,0.45,11.57,0.47,3.72,0.1,,
"Alipur, Delhi - DPCC",01-May-2022,07:00,01-May-2022,08:00,,,28.75,980.3,94.82,51.73,91.05,0.0,2.0,7.83,11.65,17.55,26.05,0.4,15.7,0.38,3.12,0.1,,
"Alipur, Delhi - DPCC",01-May-2022,08:00,01-May-2022,09:00,,,30.32,980.7,223.5,48.55,99.32,0.0,2.05,8.12,12.05,16.52,20.38,0.7,19.5,0.25,2.4,0.3,,
"Alipur, Delhi - DPCC",01-May-2022,09:00,01-May-2022,10:00,,,32.35,980.4,325.5,45.1,109.47,0.0,2.28,9.9,15.12,16.45,25.93,0.7,23.3,0.0,2.05,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,10:00,01-May-2022,11:00,,,34.1,980.45,456.0,42.12,102.95,0.0,2.02,8.5,12.82,15.75,20.4,0.7,32.2,0.0,1.88,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,11:00,01-May-2022,12:00,,,35.93,980.05,466.73,39.7,135.18,0.0,1.92,7.53,11.2,17.05,12.2,0.7,46.23,0.08,1.8,0.03,,
"Alipur, Delhi - DPCC",01-May-2022,12:00,01-May-2022,13:00,,,37.4,979.33,542.4,37.42,129.85,0.0,1.95,7.73,11.53,35.35,12.35,0.7,82.38,0.15,1.75,0.03,,
"Alipur, Delhi - DPCC",01-May-2022,13:00,01-May-2022,14:00,284.0,53.0,38.7,978.3,507.3,35.85,115.67,0.0,1.73,7.62,11.7,44.5,9.88,0.7,61.12,0.55,1.95,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,14:00,01-May-2022,15:00,273.0,53.0,39.3,977.05,426.4,34.67,100.2,0.0,1.7,7.38,11.25,40.83,8.4,0.7,57.38,0.3,1.73,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,15:00,01-May-2022,16:00,256.0,47.0,39.35,975.92,313.35,34.55,96.03,0.0,1.48,6.82,10.5,40.9,6.3,0.7,60.38,0.17,1.75,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,16:00,01-May-2022,17:00,270.0,50.0,38.8,975.05,190.8,35.3,79.38,0.0,1.55,6.7,10.18,40.83,7.3,0.7,57.88,0.08,1.58,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,17:00,01-May-2022,18:00,270.0,52.0,37.78,975.02,79.7,36.42,75.05,0.0,1.48,6.85,10.55,39.3,19.5,0.72,53.85,0.08,1.45,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,18:00,01-May-2022,19:00,259.0,44.0,35.8,975.65,18.18,39.0,63.3,0.0,1.55,9.0,14.58,38.22,25.23,0.85,44.85,0.1,1.52,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,19:00,01-May-2022,20:00,301.0,58.0,34.0,976.75,4.65,41.88,65.67,0.0,1.65,7.65,11.82,36.35,18.3,0.8,37.8,0.05,1.35,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,20:00,01-May-2022,21:00,266.0,52.0,32.53,977.65,4.55,44.95,62.15,0.0,1.65,8.47,13.53,36.38,20.17,0.88,30.8,0.23,1.25,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,21:00,01-May-2022,22:00,278.0,66.0,31.7,978.35,4.6,46.35,70.92,0.0,1.45,8.6,13.95,34.88,20.38,0.9,27.88,0.1,1.2,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,22:00,01-May-2022,23:00,251.0,57.0,30.95,978.3,4.55,47.7,93.93,0.0,2.08,9.3,14.32,34.4,19.3,0.95,24.15,0.0,1.18,0.0,,
"Alipur, Delhi - DPCC",01-May-2022,23:00,02-May-2022,00:00,261.0,69.0,30.62,977.9,4.6,47.8,82.33,0.0,1.6,7.9,12.38,34.65,15.3,0.85,24.15,0.23,1.27,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,00:00,02-May-2022,01:00,249.0,63.0,30.0,977.62,4.57,48.67,84.62,0.0,1.75,8.53,13.53,36.6,14.6,0.95,22.2,0.4,1.2,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,01:00,02-May-2022,02:00,263.0,77.0,29.08,977.3,4.55,50.65,92.78,0.0,1.73,8.43,13.12,40.6,15.45,0.97,17.1,0.43,1.3,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,02:00,02-May-2022,03:00,311.0,73.0,28.2,977.38,4.55,52.98,86.03,0.0,2.2,15.3,25.4,48.8,14.8,0.7,15.1,0.43,1.18,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,03:00,02-May-2022,04:00,361.0,73.0,28.18,977.35,4.6,54.2,80.7,0.0,1.92,11.62,18.85,39.7,12.75,0.8,15.38,0.3,1.25,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,04:00,02-May-2022,05:00,256.0,59.0,27.33,977.58,4.55,56.55,86.1,0.0,2.0,9.03,13.8,33.97,9.67,0.8,14.45,0.18,1.28,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,05:00,02-May-2022,06:00,199.0,56.0,26.35,978.35,5.6,59.67,73.4,0.0,2.5,11.88,18.45,34.2,14.0,1.15,9.47,0.25,1.43,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,06:00,02-May-2022,07:00,250.0,106.0,27.33,979.3,25.1,58.2,83.05,0.0,2.42,11.68,18.2,33.9,18.48,1.02,10.55,0.53,1.25,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,07:00,02-May-2022,08:00,241.0,80.0,29.65,979.85,117.1,53.08,89.47,0.0,2.75,11.75,17.92,31.8,19.08,0.87,14.2,0.43,1.32,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,08:00,02-May-2022,09:00,235.0,62.0,31.73,980.3,228.35,48.15,97.53,0.0,2.65,10.68,15.97,32.62,22.2,0.8,21.1,0.4,1.35,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,09:00,02-May-2022,10:00,254.0,47.0,33.88,980.43,345.98,43.8,106.95,0.0,2.25,10.15,15.7,36.52,22.88,0.8,28.0,0.35,1.3,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,10:00,02-May-2022,11:00,302.0,48.0,35.6,980.05,446.25,40.1,111.57,0.0,2.17,9.0,13.58,37.4,19.3,0.8,36.48,0.22,1.25,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,11:00,02-May-2022,12:00,343.0,51.0,36.95,979.4,511.32,37.55,114.65,0.0,1.98,8.9,13.7,36.5,15.85,0.75,44.62,0.1,1.27,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,12:00,02-May-2022,13:00,316.0,45.0,38.33,978.87,525.55,35.05,108.0,0.0,1.77,8.4,13.12,36.98,14.5,0.7,50.12,0.18,1.38,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,13:00,02-May-2022,14:00,279.0,44.0,39.0,978.0,495.07,33.5,88.92,0.0,1.55,7.15,11.08,38.35,13.75,0.67,55.45,0.25,1.25,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,14:00,02-May-2022,15:00,278.0,44.0,39.62,977.03,418.93,32.83,84.8,0.0,1.62,7.0,10.6,39.4,12.4,0.67,59.83,0.27,1.15,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,15:00,02-May-2022,16:00,284.0,45.0,39.6,976.2,308.2,32.35,70.5,0.0,1.38,6.57,10.18,38.1,9.8,0.67,63.77,0.2,1.3,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,16:00,02-May-2022,17:00,288.0,42.0,38.95,975.47,188.35,33.6,67.53,0.0,1.5,6.3,9.5,37.38,10.73,0.65,61.4,0.23,1.3,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,17:00,02-May-2022,18:00,270.0,33.0,37.1,975.23,85.68,37.52,64.45,0.0,1.47,5.82,8.75,36.2,13.4,0.67,54.12,0.0,1.15,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,18:00,02-May-2022,19:00,235.0,23.0,35.17,975.82,19.42,40.58,66.3,0.0,1.65,6.62,9.88,33.42,13.05,0.73,48.02,0.0,1.0,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,19:00,02-May-2022,20:00,241.0,20.0,33.6,976.65,4.7,43.3,59.17,0.0,1.65,7.5,11.62,31.38,14.9,0.8,38.4,0.08,0.88,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,20:00,02-May-2022,21:00,249.0,39.0,32.27,977.4,4.55,46.42,63.45,0.0,1.98,8.7,13.43,31.55,15.2,0.85,32.17,0.0,0.9,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,21:00,02-May-2022,22:00,256.0,52.0,31.33,978.03,4.57,48.58,65.12,0.0,1.77,8.93,14.15,31.32,17.15,0.95,26.52,0.12,0.93,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,22:00,02-May-2022,23:00,239.0,56.0,30.62,978.53,4.55,49.9,64.53,0.0,2.0,10.42,16.52,31.12,19.5,1.08,21.62,0.03,0.88,0.0,,
"Alipur, Delhi - DPCC",02-May-2022,23:00,03-May-2022,00:00,246.0,70.0,30.25,978.75,4.57,50.53,79.0,0.0,2.02,11.88,19.25,31.88,19.85,1.1,19.88,0.2,0.97,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,00:00,03-May-2022,01:00,241.0,73.0,30.08,978.6,4.57,51.1,69.75,0.0,2.0,10.45,16.57,33.77,18.95,1.0,20.62,0.53,1.25,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,01:00,03-May-2022,02:00,224.0,67.0,29.78,978.73,4.53,52.25,73.85,0.0,2.15,8.7,13.25,36.98,19.07,0.93,21.1,0.4,1.95,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,02:00,03-May-2022,03:00,206.0,61.0,29.38,978.98,4.5,54.17,71.05,0.0,2.1,10.1,15.6,49.0,13.6,0.7,18.88,0.4,1.98,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,03:00,03-May-2022,04:00,184.0,53.0,28.5,979.2,4.57,56.92,65.22,0.0,2.1,9.18,14.05,41.35,17.95,0.83,14.68,0.3,1.77,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,04:00,03-May-2022,05:00,178.0,57.0,28.18,979.47,4.53,58.13,64.55,0.0,2.08,8.6,13.03,35.85,16.8,0.92,13.55,0.47,1.58,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,05:00,03-May-2022,06:00,174.0,58.0,27.48,980.17,6.47,60.27,67.9,0.0,2.6,10.45,15.7,35.23,16.18,1.2,10.22,0.45,1.3,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,06:00,03-May-2022,07:00,254.0,155.0,27.92,980.95,34.55,59.68,67.12,0.0,2.67,10.75,16.1,34.55,15.53,1.17,9.73,0.38,1.42,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,07:00,03-May-2022,08:00,226.0,103.0,29.68,981.7,94.83,55.9,86.92,0.0,2.75,10.28,15.07,30.85,17.3,0.93,12.47,0.47,1.52,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,08:00,03-May-2022,09:00,185.0,59.0,31.1,982.28,166.43,51.55,89.45,0.0,2.58,10.6,15.95,29.8,21.0,0.8,16.48,0.47,1.38,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,09:00,03-May-2022,10:00,197.0,57.0,32.42,982.88,252.85,48.6,87.22,0.0,2.25,9.72,14.82,32.0,23.97,0.8,20.82,0.27,1.3,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,10:00,03-May-2022,11:00,206.0,50.0,33.95,982.92,331.23,46.12,80.7,0.0,2.38,9.82,14.8,34.58,19.67,0.88,27.9,0.23,1.15,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,11:00,03-May-2022,12:00,230.0,61.0,36.12,982.6,387.17,41.05,98.97,0.0,2.12,9.45,14.45,33.95,18.0,0.82,36.8,0.43,1.2,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,12:00,03-May-2022,13:00,312.0,68.0,37.38,981.87,408.28,37.35,74.1,0.0,2.12,8.27,12.52,34.75,19.9,0.78,42.8,0.05,1.25,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,13:00,03-May-2022,14:00,400.0,77.0,38.48,981.02,388.7,34.05,80.08,0.0,1.85,7.05,10.43,41.08,23.17,0.6,47.33,0.15,1.53,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,14:00,03-May-2022,15:00,514.0,90.0,38.28,980.0,317.0,34.65,59.75,0.0,1.6,6.58,9.95,45.85,22.88,0.7,50.62,0.42,1.8,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,15:00,03-May-2022,16:00,525.0,85.0,38.4,979.1,231.75,34.55,69.62,0.0,1.77,5.93,8.38,42.92,19.82,0.7,49.58,0.42,1.28,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,16:00,03-May-2022,17:00,506.0,83.0,37.67,978.52,139.0,35.52,63.98,0.0,1.78,5.65,7.98,39.53,16.97,0.7,47.95,0.28,0.85,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,17:00,03-May-2022,18:00,478.0,73.0,36.58,978.73,59.85,37.15,63.88,0.0,1.6,5.92,8.65,36.62,16.03,0.7,43.08,0.15,0.88,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,18:00,03-May-2022,19:00,472.0,66.0,35.1,979.18,17.2,39.75,55.9,0.0,1.45,7.55,11.95,34.98,16.12,0.8,36.12,0.12,0.75,0.1,,
"Alipur, Delhi - DPCC",03-May-2022,19:00,03-May-2022,20:00,491.0,62.0,33.88,979.75,4.65,41.7,51.9,0.0,1.75,9.67,15.1,33.8,15.52,0.87,33.1,0.1,0.83,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,20:00,03-May-2022,21:00,470.0,57.0,32.98,980.45,4.55,43.45,61.48,0.0,1.9,10.3,16.3,33.45,16.12,0.88,28.65,0.03,0.9,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,21:00,03-May-2022,22:00,443.0,70.0,31.72,981.05,4.57,48.2,87.5,0.0,1.73,9.95,16.0,33.83,17.18,0.95,22.73,0.1,0.93,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,22:00,03-May-2022,23:00,361.0,73.0,30.75,981.55,4.6,52.05,82.55,0.0,2.25,11.27,17.73,33.3,15.9,1.15,16.68,0.2,0.88,0.0,,
"Alipur, Delhi - DPCC",03-May-2022,23:00,04-May-2022,00:00,302.0,84.0,30.33,981.7,4.55,53.6,83.4,0.0,2.6,13.45,21.32,32.78,17.65,1.3,13.52,0.42,1.22,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,00:00,04-May-2022,01:00,307.0,90.0,29.9,981.65,4.6,54.45,87.85,0.0,2.72,13.82,21.8,30.77,16.0,1.15,12.23,0.45,1.32,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,01:00,04-May-2022,02:00,263.0,75.0,28.98,981.5,4.57,56.38,93.57,0.0,2.9,16.12,25.95,29.25,18.75,1.0,10.4,0.43,1.57,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,02:00,04-May-2022,03:00,,62.0,28.6,981.15,4.55,56.73,92.92,0.0,3.2,16.8,26.7,38.4,16.8,0.7,10.55,0.28,1.62,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,03:00,04-May-2022,04:00,,53.0,28.2,980.95,4.6,57.57,90.78,0.0,3.23,16.48,25.95,30.17,15.23,0.8,10.35,0.38,1.42,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,04:00,04-May-2022,05:00,,51.0,28.5,981.33,4.55,56.62,87.22,0.0,3.12,14.62,22.68,26.02,15.37,0.75,10.82,0.1,1.32,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,05:00,04-May-2022,06:00,,39.0,27.8,982.07,5.95,58.8,67.2,0.0,2.85,12.05,18.28,29.2,15.15,1.08,10.12,0.03,1.2,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,06:00,04-May-2022,07:00,,99.0,27.75,982.77,34.62,59.52,68.8,0.0,2.7,10.65,15.88,29.8,17.02,1.08,10.27,0.43,1.25,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,07:00,04-May-2022,08:00,,91.0,29.77,983.95,108.02,55.5,77.22,0.0,2.77,10.15,14.85,30.02,19.45,1.1,11.9,0.47,1.18,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,08:00,04-May-2022,09:00,,79.0,32.1,984.35,200.62,50.75,87.73,0.0,3.35,12.78,18.9,29.82,20.6,1.0,17.1,0.47,1.15,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,09:00,04-May-2022,10:00,,74.0,34.6,984.32,300.75,45.88,89.55,0.0,2.92,13.35,20.55,30.23,19.48,0.97,28.45,0.42,1.4,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,10:00,04-May-2022,11:00,,61.0,36.08,984.55,352.62,42.12,81.23,0.0,2.2,11.33,17.88,29.75,17.3,0.9,40.9,0.5,1.3,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,11:00,04-May-2022,12:00,,67.0,37.02,984.1,444.77,40.43,73.33,0.0,2.15,11.12,17.6,31.57,15.8,0.92,56.57,0.42,1.18,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,12:00,04-May-2022,13:00,,69.0,38.7,983.23,480.98,37.22,109.62,0.0,1.82,9.6,15.25,34.27,17.98,0.88,66.53,0.5,1.25,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,13:00,04-May-2022,14:00,,72.0,38.88,982.28,369.05,36.45,90.25,0.0,1.67,8.87,14.1,38.58,17.93,0.8,69.15,0.28,1.27,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,14:00,04-May-2022,15:00,,73.0,33.52,980.85,108.67,39.4,117.53,0.0,1.73,8.15,12.68,40.33,11.85,0.57,47.48,0.42,1.4,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,15:00,04-May-2022,16:00,,,32.38,980.4,267.5,39.95,68.0,0.0,1.82,6.3,9.1,45.25,6.62,0.43,37.33,0.45,1.23,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,16:00,04-May-2022,17:00,182.0,45.0,32.25,980.25,196.75,40.27,87.08,0.0,1.63,5.27,7.4,45.2,6.03,0.43,38.23,0.17,0.97,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,17:00,04-May-2022,18:00,204.0,42.0,30.5,981.15,44.35,44.45,138.92,0.0,1.73,6.05,8.72,41.2,7.57,0.53,34.25,0.18,0.75,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,18:00,04-May-2022,19:00,123.0,45.0,22.55,985.23,5.53,67.55,112.92,2.5,1.65,5.97,8.7,36.27,5.1,0.4,29.37,0.12,0.78,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,19:00,04-May-2022,20:00,156.0,33.0,21.3,985.47,4.62,73.6,60.13,0.12,1.6,5.0,6.9,32.32,7.42,0.4,26.7,0.0,0.73,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,20:00,04-May-2022,21:00,55.0,29.0,21.8,985.23,4.65,69.43,50.52,0.0,1.7,5.62,7.93,30.0,6.9,0.55,22.9,0.0,0.57,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,21:00,04-May-2022,22:00,53.0,28.0,22.3,985.02,4.6,66.22,62.98,0.0,1.72,6.2,8.95,30.35,7.42,0.6,18.77,0.08,0.5,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,22:00,04-May-2022,23:00,66.0,31.0,22.05,984.75,4.55,68.42,104.72,0.0,2.3,11.0,17.05,31.1,7.27,0.62,10.68,0.0,0.55,0.0,,
"Alipur, Delhi - DPCC",04-May-2022,23:00,05-May-2022,00:00,62.0,31.0,22.55,984.02,4.5,68.0,138.6,0.0,3.73,18.18,28.43,31.67,5.5,0.78,5.87,0.0,0.65,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,00:00,05-May-2022,01:00,85.0,35.0,22.68,983.23,4.55,66.78,137.55,0.0,9.22,32.17,46.43,30.77,5.9,0.88,2.98,0.0,0.98,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,01:00,05-May-2022,02:00,111.0,41.0,22.27,982.88,4.53,67.68,136.83,0.0,20.65,42.75,48.65,34.38,6.62,0.8,3.0,0.08,1.23,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,02:00,05-May-2022,03:00,111.0,40.0,22.27,983.02,4.57,69.6,44.08,0.0,13.1,31.1,38.5,38.5,5.7,0.7,2.65,0.0,1.38,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,03:00,05-May-2022,04:00,112.0,35.0,21.55,982.98,4.53,72.88,35.92,0.0,12.55,29.17,36.92,33.42,6.33,0.8,2.85,0.1,1.5,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,04:00,05-May-2022,05:00,99.0,44.0,21.23,983.2,4.5,74.38,43.08,0.0,8.63,23.35,29.95,33.02,7.03,0.9,2.8,0.0,3.02,0.05,,
"Alipur, Delhi - DPCC",05-May-2022,05:00,05-May-2022,06:00,125.0,62.0,21.1,983.85,7.63,74.75,34.73,0.0,4.22,13.93,19.65,32.3,12.03,0.9,3.35,0.0,2.53,0.1,,
"Alipur, Delhi - DPCC",05-May-2022,06:00,05-May-2022,07:00,127.0,68.0,21.4,984.52,55.55,73.83,34.38,0.0,4.0,12.48,17.3,30.25,13.8,0.88,3.5,0.12,2.12,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,07:00,05-May-2022,08:00,128.0,77.0,23.75,985.28,167.55,65.25,44.33,0.0,4.15,11.62,15.5,31.48,20.0,0.87,5.12,0.08,1.65,0.12,,
"Alipur, Delhi - DPCC",05-May-2022,08:00,05-May-2022,09:00,151.0,100.0,26.47,985.8,313.12,56.5,39.85,0.0,3.92,11.45,15.45,30.98,26.82,0.82,7.97,0.23,1.4,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,09:00,05-May-2022,10:00,124.0,72.0,29.33,986.05,460.17,48.7,58.93,0.0,3.53,11.5,16.13,29.9,30.32,0.67,13.88,0.05,1.38,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,10:00,05-May-2022,11:00,111.0,59.0,31.93,985.83,578.97,42.75,91.95,0.0,2.4,9.0,13.2,28.12,28.6,0.53,21.52,0.2,1.1,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,11:00,05-May-2022,12:00,94.0,44.0,32.77,985.42,652.6,39.9,78.95,0.0,1.95,7.5,11.12,27.95,23.55,0.5,30.67,0.05,0.9,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,12:00,05-May-2022,13:00,88.0,45.0,34.45,984.9,672.32,37.85,62.85,0.0,1.85,7.22,10.75,29.27,19.52,0.5,40.1,0.17,0.9,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,13:00,05-May-2022,14:00,92.0,46.0,35.27,984.0,632.15,36.5,114.92,0.0,1.98,7.4,10.95,29.65,19.22,0.5,48.28,0.12,0.73,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,14:00,05-May-2022,15:00,113.0,46.0,36.28,983.1,542.27,35.17,153.95,0.0,1.95,7.83,11.8,29.05,16.05,0.58,53.2,0.15,0.78,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,15:00,05-May-2022,16:00,121.0,50.0,36.12,982.1,415.02,35.23,76.9,0.0,1.8,8.15,12.52,29.02,16.73,0.6,86.55,0.2,0.77,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,16:00,05-May-2022,17:00,132.0,50.0,35.92,981.25,260.18,35.95,61.8,0.0,1.78,8.2,12.68,28.9,17.3,0.6,85.85,0.23,1.32,0.0,,
"Alipur, Delhi - DPCC",05-May-2022,17:00,05-May-2022,18:00,144.0,56.0,34.62,980.98,115.3,39.6,77.1,0.0,1.62,8.9,14.2,29.35,15.2,0.65,68.85,0.05,1.35,0.0,,
