AQ_108_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"Aya Nagar, Delhi - IMD",01-Dec-2021,18:00,01-Dec-2021,19:00,289.38,134.41,,,,,,,6.82,45.19,38.36,,,0.0,21.47,,,,,
"Aya Nagar, Delhi - IMD",01-Dec-2021,19:00,01-Dec-2021,20:00,336.46,162.29,,,,,,,21.15,65.91,44.74,,,0.0,21.28,,,,,
"Aya Nagar, Delhi - IMD",01-Dec-2021,20:00,01-Dec-2021,21:00,371.73,212.76,,,,,,,31.74,66.57,34.84,,,0.0,21.57,,,,,
"Aya Nagar, Delhi - IMD",01-Dec-2021,21:00,01-Dec-2021,22:00,440.09,208.58,,,,,,,24.4,59.6,35.2,,,0.0,20.08,,,,,
"Aya Nagar, Delhi - IMD",01-Dec-2021,22:00,01-Dec-2021,23:00,406.53,202.38,,,,,,,43.24,77.04,33.78,,,0.0,20.73,,,,,
"Aya Nagar, Delhi - IMD",01-Dec-2021,23:00,02-Dec-2021,00:00,420.99,219.68,,,,,,,33.66,64.74,31.09,,,0.0,21.29,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,00:00,02-Dec-2021,01:00,456.39,252.89,,,,,,,25.47,52.75,27.3,,,0.0,21.59,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,01:00,02-Dec-2021,02:00,410.22,243.59,,,,,,,20.19,46.12,25.96,,,0.0,21.17,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,02:00,02-Dec-2021,03:00,429.59,229.1,,,,,,,17.33,41.14,23.8,,,0.0,19.58,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,03:00,02-Dec-2021,04:00,426.78,223.6,,,,,,,18.83,41.7,22.88,,,0.0,21.69,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,04:00,02-Dec-2021,05:00,408.25,244.11,,,,,,,16.85,41.72,24.86,,,0.0,21.49,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,05:00,02-Dec-2021,06:00,481.46,247.34,,,,,,,17.03,41.03,23.99,,,0.0,21.41,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,06:00,02-Dec-2021,07:00,400.93,209.08,,,,,,,19.7,44.01,24.34,,,0.0,21.05,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,07:00,02-Dec-2021,08:00,342.37,178.26,,,,,,,19.62,39.84,20.2,,,0.0,19.39,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,08:00,02-Dec-2021,09:00,375.42,201.68,,,,,,,16.7,41.62,24.93,,,0.0,22.8,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,09:00,02-Dec-2021,10:00,385.05,232.79,,,,,,,7.59,36.01,28.44,,,0.0,20.82,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,10:00,02-Dec-2021,11:00,334.02,199.26,,,,,,,5.22,32.07,26.85,,,0.0,22.18,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,11:00,02-Dec-2021,12:00,285.98,160.42,,,,,,,4.25,29.05,24.81,,,0.0,20.81,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,12:00,02-Dec-2021,13:00,264.23,163.82,,,,,,,3.86,29.14,25.28,,,0.0,23.79,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,13:00,02-Dec-2021,14:00,292.26,175.84,,,,,,,4.0,29.84,25.83,,,0.0,23.43,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,14:00,02-Dec-2021,15:00,303.56,176.96,,,,,,,3.78,24.52,20.76,,,0.0,22.85,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,15:00,02-Dec-2021,16:00,268.95,143.97,,,,,,,4.35,29.44,25.07,,,0.0,23.22,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,16:00,02-Dec-2021,17:00,306.2,159.24,,,,,,,5.3,34.11,28.81,,,0.0,19.65,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,17:00,02-Dec-2021,18:00,250.36,143.05,,,,,,,4.52,30.5,25.97,,,0.0,21.7,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,18:00,02-Dec-2021,19:00,210.91,136.55,,,,,,,9.07,37.14,28.05,,,0.0,20.9,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,19:00,02-Dec-2021,20:00,183.27,123.52,,,,,,,164.31,194.56,9.78,,,0.0,21.08,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,20:00,02-Dec-2021,21:00,137.29,61.54,,,,,,,16.0,40.98,24.94,,,0.0,20.61,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,21:00,02-Dec-2021,22:00,167.74,101.16,,,,,,,11.45,37.89,26.45,,,0.0,19.78,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,22:00,02-Dec-2021,23:00,146.13,97.62,,,,,,,17.14,38.23,21.1,,,0.0,20.5,,,,,
"Aya Nagar, Delhi - IMD",02-Dec-2021,23:00,03-Dec-2021,00:00,131.22,90.03,,,,,,,10.41,31.42,20.99,,,0.0,30.71,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,00:00,03-Dec-2021,01:00,132.39,83.81,,,,,,,9.23,33.27,24.05,,,0.0,21.47,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,01:00,03-Dec-2021,02:00,155.51,82.36,,,,,,,9.73,33.18,23.44,,,0.0,22.94,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,02:00,03-Dec-2021,03:00,148.16,81.33,,,,,,,4.21,24.72,20.51,,,0.0,21.38,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,03:00,03-Dec-2021,04:00,153.35,81.58,,,,,,,4.01,23.65,19.64,,,0.0,24.06,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,04:00,03-Dec-2021,05:00,187.39,94.82,,,,,,,4.38,21.78,17.41,,,0.0,23.86,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,05:00,03-Dec-2021,06:00,199.12,97.73,,,,,,,4.44,22.66,18.22,,,0.0,23.0,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,06:00,03-Dec-2021,07:00,223.27,109.68,,,,,,,4.28,23.78,19.5,,,0.0,22.83,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,07:00,03-Dec-2021,08:00,218.01,127.44,,,,,,,4.82,27.87,23.05,,,0.0,22.42,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,08:00,03-Dec-2021,09:00,222.09,134.77,,,,,,,6.68,31.93,25.25,,,0.0,22.77,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,09:00,03-Dec-2021,10:00,212.73,132.22,,,,,,,5.23,28.56,23.33,,,0.0,23.27,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,10:00,03-Dec-2021,11:00,238.06,134.27,,,,,,,4.27,24.31,20.04,,,0.0,22.83,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,11:00,03-Dec-2021,12:00,263.56,129.17,,,,,,,4.35,26.7,22.36,,,0.0,22.06,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,12:00,03-Dec-2021,13:00,248.81,159.34,,,,,,,4.29,25.97,21.68,,,0.0,23.27,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,13:00,03-Dec-2021,14:00,253.84,159.32,,,,,,,3.84,22.6,18.76,,,0.0,23.32,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,14:00,03-Dec-2021,15:00,243.84,139.8,,,,,,,3.83,24.79,20.96,,,0.0,24.29,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,15:00,03-Dec-2021,16:00,262.27,139.51,,,,,,,3.63,24.05,20.42,,,0.0,23.11,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,16:00,03-Dec-2021,17:00,238.87,120.55,,,,,,,3.5,25.0,21.5,,,0.0,22.87,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,17:00,03-Dec-2021,18:00,227.95,124.77,,,,,,,3.48,24.47,20.99,,,0.0,23.66,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,18:00,03-Dec-2021,19:00,209.24,109.58,,,,,,,3.92,33.03,29.11,,,0.0,20.57,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,19:00,03-Dec-2021,20:00,248.38,119.64,,,,,,,20.73,53.8,33.11,,,0.0,23.15,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,20:00,03-Dec-2021,21:00,230.89,121.65,,,,,,,14.82,41.08,26.22,,,0.0,21.53,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,21:00,03-Dec-2021,22:00,214.29,123.03,,,,,,,15.56,53.21,37.7,,,0.0,20.23,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,22:00,03-Dec-2021,23:00,242.14,124.69,,,,,,,57.74,79.64,21.97,,,0.0,20.2,,,,,
"Aya Nagar, Delhi - IMD",03-Dec-2021,23:00,04-Dec-2021,00:00,223.2,118.84,,,,,,,70.67,89.45,18.76,,,0.0,21.92,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,00:00,04-Dec-2021,01:00,234.55,105.67,,,,,,,61.19,83.8,22.54,,,0.0,22.15,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,01:00,04-Dec-2021,02:00,166.94,80.06,,,,,,,24.53,53.43,28.91,,,0.0,19.97,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,02:00,04-Dec-2021,03:00,158.12,82.35,,,,,,,14.62,42.34,27.7,,,0.0,20.89,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,03:00,04-Dec-2021,04:00,162.88,86.11,,,,,,,53.47,68.8,15.46,,,0.0,21.71,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,04:00,04-Dec-2021,05:00,250.37,143.64,,,,,,,137.12,135.98,3.23,,,0.0,24.19,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,05:00,04-Dec-2021,06:00,351.04,165.81,,,,,,,111.59,114.66,10.8,,,0.0,22.85,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,06:00,04-Dec-2021,07:00,261.43,128.82,,,,,,,74.57,87.78,13.25,,,0.0,20.47,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,07:00,04-Dec-2021,08:00,250.04,130.73,,,,,,,62.48,73.51,10.95,,,0.0,23.42,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,08:00,04-Dec-2021,09:00,274.93,144.71,,,,,,,23.09,57.06,33.94,,,0.0,24.5,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,09:00,04-Dec-2021,10:00,297.03,151.79,,,,,,,7.35,43.72,36.35,,,0.0,22.5,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,10:00,04-Dec-2021,11:00,282.36,129.24,,,,,,,4.8,33.52,28.72,,,0.0,25.49,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,11:00,04-Dec-2021,12:00,227.97,125.59,,,,,,,3.98,26.26,22.27,,,0.0,28.27,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,12:00,04-Dec-2021,13:00,170.65,108.52,,,,,,,3.68,23.52,19.83,,,0.0,30.68,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,13:00,04-Dec-2021,14:00,143.92,90.39,,,,,,,3.58,21.5,17.92,,,0.0,28.85,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,14:00,04-Dec-2021,15:00,110.5,60.54,,,,,,,3.53,19.45,15.92,,,0.0,28.69,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,15:00,04-Dec-2021,16:00,88.03,46.64,,,,,,,3.31,17.53,14.22,,,0.0,26.15,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,16:00,04-Dec-2021,17:00,54.17,17.43,,,,,,,3.3,18.08,14.78,,,0.0,27.0,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,17:00,04-Dec-2021,18:00,62.1,28.3,,,,,,,3.4,19.36,15.96,,,0.0,22.31,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,18:00,04-Dec-2021,19:00,111.46,50.38,,,,,,,3.6,27.88,24.28,,,0.0,22.91,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,19:00,04-Dec-2021,20:00,126.74,55.6,,,,,,,3.91,34.63,30.73,,,0.0,21.32,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,20:00,04-Dec-2021,21:00,113.55,51.05,,,,,,,32.55,61.59,29.19,,,0.0,20.46,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,21:00,04-Dec-2021,22:00,150.93,70.0,,,,,,,110.44,124.21,13.71,,,0.0,21.32,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,22:00,04-Dec-2021,23:00,231.35,105.72,,,,,,,78.39,95.58,17.13,,,0.0,21.34,,,,,
"Aya Nagar, Delhi - IMD",04-Dec-2021,23:00,05-Dec-2021,00:00,190.92,77.83,,,,,,,16.91,42.86,25.91,,,0.0,20.68,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,00:00,05-Dec-2021,01:00,130.22,51.97,,,,,,,58.36,74.58,16.68,,,0.0,19.66,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,01:00,05-Dec-2021,02:00,195.89,82.2,,,,,,,93.88,98.77,10.43,,,0.0,20.86,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,02:00,05-Dec-2021,03:00,151.35,76.23,,,,,,,51.99,59.55,7.88,,,0.0,20.59,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,03:00,05-Dec-2021,04:00,178.9,95.04,,,,,,,65.41,75.75,10.32,,,0.0,21.54,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,04:00,05-Dec-2021,05:00,157.01,85.81,,,,,,,59.39,70.3,10.93,,,0.0,20.8,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,05:00,05-Dec-2021,06:00,156.45,79.43,,,,,,,59.81,68.89,9.06,,,0.0,18.4,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,06:00,05-Dec-2021,07:00,158.7,81.06,,,,,,,35.53,52.07,16.48,,,0.0,21.88,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,07:00,05-Dec-2021,08:00,138.54,67.21,,,,,,,14.77,33.17,18.43,,,0.0,21.46,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,08:00,05-Dec-2021,09:00,178.9,88.55,,,,,,,25.22,58.14,32.88,,,0.0,24.31,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,09:00,05-Dec-2021,10:00,229.34,120.08,,,,,,,6.93,40.16,33.23,,,0.0,22.89,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,10:00,05-Dec-2021,11:00,192.77,94.8,,,,,,,4.03,28.96,24.93,,,0.0,23.18,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,11:00,05-Dec-2021,12:00,180.01,81.36,,,,,,,3.83,28.04,24.21,,,0.0,23.51,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,12:00,05-Dec-2021,13:00,186.28,98.16,,,,,,,3.76,26.68,22.93,,,0.0,23.68,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,13:00,05-Dec-2021,14:00,177.86,100.99,,,,,,,3.58,24.27,20.69,,,0.0,24.6,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,14:00,05-Dec-2021,15:00,152.96,78.94,,,,,,,3.4,22.33,18.93,,,0.0,23.53,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,15:00,05-Dec-2021,16:00,153.76,79.22,,,,,,,3.38,22.25,18.87,,,0.0,25.37,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,16:00,05-Dec-2021,17:00,140.94,77.25,,,,,,,3.92,30.56,26.64,,,0.0,20.86,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,17:00,05-Dec-2021,18:00,145.63,81.77,,,,,,,4.25,37.4,33.15,,,0.0,22.5,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,18:00,05-Dec-2021,19:00,240.85,112.84,,,,,,,12.64,41.92,29.29,,,0.0,22.03,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,19:00,05-Dec-2021,20:00,272.32,119.92,,,,,,,24.36,57.44,33.07,,,0.0,21.09,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,20:00,05-Dec-2021,21:00,275.24,137.7,,,,,,,16.75,55.2,38.49,,,0.0,20.97,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,21:00,05-Dec-2021,22:00,274.57,136.92,,,,,,,23.16,61.84,38.67,,,0.0,20.81,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,22:00,05-Dec-2021,23:00,314.76,161.86,,,,,,,10.86,51.6,40.74,,,0.0,21.9,,,,,
"Aya Nagar, Delhi - IMD",05-Dec-2021,23:00,06-Dec-2021,00:00,276.92,144.25,,,,,,,17.72,51.01,33.26,,,0.0,20.56,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,00:00,06-Dec-2021,01:00,220.06,125.13,,,,,,,14.59,50.46,35.89,,,0.0,21.0,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,01:00,06-Dec-2021,02:00,220.48,125.63,,,,,,,19.96,52.62,32.66,,,0.0,21.02,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,02:00,06-Dec-2021,03:00,228.35,112.86,,,,,,,11.95,42.47,30.51,,,0.0,21.97,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,03:00,06-Dec-2021,04:00,209.16,97.92,,,,,,,14.58,38.9,24.34,,,0.0,21.4,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,04:00,06-Dec-2021,05:00,177.45,80.1,,,,,,,20.46,40.91,20.43,,,0.0,19.95,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,05:00,06-Dec-2021,06:00,197.78,93.21,,,,,,,14.5,37.21,22.72,,,0.0,21.49,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,06:00,06-Dec-2021,07:00,237.4,128.9,,,,,,,12.48,34.67,22.17,,,0.0,20.38,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,07:00,06-Dec-2021,08:00,181.11,112.28,,,,,,,12.76,29.12,16.4,,,0.0,21.6,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,08:00,06-Dec-2021,09:00,173.72,89.94,,,,,,,21.28,39.65,18.35,,,0.0,21.84,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,09:00,06-Dec-2021,10:00,194.32,81.39,,,,,,,15.48,46.84,31.33,,,0.0,21.51,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,10:00,06-Dec-2021,11:00,159.07,85.98,,,,,,,6.15,33.14,26.99,,,0.0,20.98,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,11:00,06-Dec-2021,12:00,159.17,73.99,,,,,,,4.28,23.52,19.24,,,0.0,23.07,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,12:00,06-Dec-2021,13:00,140.4,28.99,,,,,,,3.87,20.33,16.45,,,0.0,22.72,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,13:00,06-Dec-2021,14:00,117.02,,,,,,,,3.48,18.67,15.19,,,0.0,22.35,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,14:00,06-Dec-2021,15:00,101.62,,,,,,,,3.33,18.48,15.16,,,0.0,23.58,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,15:00,06-Dec-2021,16:00,126.52,,,,,,,,3.32,19.2,15.87,,,0.0,24.2,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,16:00,06-Dec-2021,17:00,115.95,,,,,,,,3.47,19.66,16.19,,,0.0,23.16,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,17:00,06-Dec-2021,18:00,117.08,,,,,,,,3.52,22.85,19.33,,,0.0,21.66,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,18:00,06-Dec-2021,19:00,110.31,,,,,,,,3.61,32.97,29.36,,,0.0,20.2,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,19:00,06-Dec-2021,20:00,149.55,,,,,,,,10.0,49.54,39.51,,,0.0,22.06,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,20:00,06-Dec-2021,21:00,182.17,,,,,,,,20.02,57.84,37.81,,,0.0,20.74,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,21:00,06-Dec-2021,22:00,195.72,,,,,,,,30.84,65.15,34.29,,,0.0,21.21,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,22:00,06-Dec-2021,23:00,193.53,,,,,,,,32.15,65.06,32.92,,,0.0,20.52,,,,,
"Aya Nagar, Delhi - IMD",06-Dec-2021,23:00,07-Dec-2021,00:00,183.49,,,,,,,,22.13,53.96,31.85,,,0.0,19.36,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,00:00,07-Dec-2021,01:00,161.02,,,,,,,,8.4,37.16,28.76,,,0.0,20.14,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,01:00,07-Dec-2021,02:00,175.7,,,,,,,,7.26,35.13,27.86,,,0.0,21.81,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,02:00,07-Dec-2021,03:00,194.99,,,,,,,,13.13,36.71,23.58,,,0.0,20.47,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,03:00,07-Dec-2021,04:00,160.98,,,,,,,,9.35,31.34,22.0,,,0.0,18.87,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,04:00,07-Dec-2021,05:00,135.54,,,,,,,,3.67,23.08,19.41,,,0.0,20.01,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,05:00,07-Dec-2021,06:00,167.72,,,,,,,,3.7,21.31,17.61,,,0.0,20.5,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,06:00,07-Dec-2021,07:00,161.7,,,,,,,,3.93,21.0,17.07,,,0.0,21.4,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,07:00,07-Dec-2021,08:00,156.94,,,,,,,,6.37,25.32,18.94,,,0.0,21.47,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,08:00,07-Dec-2021,09:00,137.35,,,,,,,,7.41,26.51,19.1,,,0.0,19.83,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,09:00,07-Dec-2021,10:00,127.95,,,,,,,,7.37,31.03,23.66,,,0.0,21.44,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,10:00,07-Dec-2021,11:00,136.79,,,,,,,,5.94,33.57,27.63,,,0.0,25.98,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,11:00,07-Dec-2021,12:00,134.11,129.6,,,,,,,4.15,21.86,17.71,,,0.0,35.41,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,12:00,07-Dec-2021,13:00,165.01,212.04,,,,,,,3.48,18.73,15.25,,,0.0,47.46,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,13:00,07-Dec-2021,14:00,133.64,150.56,,,,,,,3.29,17.53,14.23,,,0.0,58.14,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,14:00,07-Dec-2021,15:00,120.46,123.16,,,,,,,3.3,17.51,14.21,,,0.0,63.6,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,15:00,07-Dec-2021,16:00,117.39,92.68,,,,,,,3.43,17.18,13.75,,,0.0,60.46,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,16:00,07-Dec-2021,17:00,122.22,65.23,,,,,,,3.32,18.14,14.82,,,0.0,51.88,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,17:00,07-Dec-2021,18:00,101.25,55.77,,,,,,,3.28,23.79,20.49,,,0.0,36.24,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,18:00,07-Dec-2021,19:00,118.02,71.48,,,,,,,3.29,26.48,23.19,,,0.0,33.25,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,19:00,07-Dec-2021,20:00,136.87,73.67,,,,,,,3.34,30.21,26.87,,,0.0,27.44,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,20:00,07-Dec-2021,21:00,130.79,78.86,,,,,,,3.44,28.08,24.66,,,0.0,27.46,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,21:00,07-Dec-2021,22:00,122.8,67.33,,,,,,,3.41,21.92,18.51,,,0.0,28.93,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,22:00,07-Dec-2021,23:00,127.19,73.92,,,,,,,3.17,21.52,18.35,,,0.0,26.2,,,,,
"Aya Nagar, Delhi - IMD",07-Dec-2021,23:00,08-Dec-2021,00:00,117.23,87.1,,,,,,,3.3,22.15,18.84,,,0.0,28.0,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,00:00,08-Dec-2021,01:00,126.61,95.25,,,,,,,3.46,26.95,23.5,,,0.0,24.48,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,01:00,08-Dec-2021,02:00,153.39,91.65,,,,,,,3.49,24.39,20.9,,,0.0,23.93,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,02:00,08-Dec-2021,03:00,150.94,88.93,,,,,,,3.34,23.94,20.6,,,0.0,22.7,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,03:00,08-Dec-2021,04:00,132.51,82.78,,,,,,,3.26,24.78,21.52,,,0.0,23.75,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,04:00,08-Dec-2021,05:00,128.58,78.29,,,,,,,3.39,23.22,19.84,,,0.0,25.28,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,05:00,08-Dec-2021,06:00,135.63,74.85,,,,,,,3.48,23.52,20.04,,,0.0,24.85,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,06:00,08-Dec-2021,07:00,141.61,71.17,,,,,,,3.48,23.61,20.13,,,0.0,24.05,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,07:00,08-Dec-2021,08:00,144.79,72.92,,,,,,,4.01,24.41,20.39,,,0.0,21.64,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,08:00,08-Dec-2021,09:00,141.85,77.64,,,,,,,6.03,30.7,24.66,,,0.0,26.39,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,09:00,08-Dec-2021,10:00,138.64,90.2,,,,,,,6.12,30.96,24.85,,,0.0,35.31,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,10:00,08-Dec-2021,11:00,148.69,94.57,,,,,,,4.39,24.33,19.95,,,0.0,45.65,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,11:00,08-Dec-2021,12:00,129.06,92.17,,,,,,,,435.72,,,,0.0,,,,,,
"Aya Nagar, Delhi - IMD",08-Dec-2021,12:00,08-Dec-2021,13:00,77.32,41.13,,,,,,,65.2,64.94,13.4,,,0.0,63.72,,,,,
