AQ_106_Aug21_July22
Station Name,From,FT,To,TT,"PM10 (ug/m3)","PM2.5(ug/m3)","AT()","BP(mmHg)","SR(W/mt2)","RH(%)","WD(degree)","RF(mm)","NO(ug/m3)","NOx(ppb)","NO2(ug/m3)","NH3(ug/m3)","SO2(ug/m3)","CO(mg/m3)","Ozone(ug/m3)","Benzene()","Toluene()","Xylene()","MP-Xylene()","Eth-Xylene()"
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,10:00,30-Aug-2021,11:00,54.38,30.32,,,,,,,8.55,21.99,13.43,,,1.0,75.11,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,11:00,30-Aug-2021,12:00,67.24,30.07,,,,,,,9.55,23.45,13.9,,,1.01,73.88,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,12:00,30-Aug-2021,13:00,65.29,30.04,,,,,,,9.6,23.3,13.7,,,1.05,82.71,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,13:00,30-Aug-2021,14:00,87.69,13.32,,,,,,,8.82,22.2,13.38,,,1.03,88.16,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,14:00,30-Aug-2021,15:00,79.14,,,,,,,,8.66,22.05,13.4,,,0.98,89.59,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,15:00,30-Aug-2021,16:00,60.14,,,,,,,,9.22,22.68,13.46,,,0.94,86.28,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,16:00,30-Aug-2021,17:00,51.75,0.44,,,,,,,9.22,22.7,13.48,,,0.94,80.79,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,17:00,30-Aug-2021,18:00,65.96,6.7,,,,,,,8.48,21.73,13.24,,,0.96,79.75,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,18:00,30-Aug-2021,19:00,76.88,11.71,,,,,,,8.83,22.64,13.81,,,1.01,76.57,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,19:00,30-Aug-2021,20:00,69.06,5.87,,,,,,,10.01,24.36,14.35,,,0.96,76.27,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,20:00,30-Aug-2021,21:00,51.1,2.05,,,,,,,10.1,24.26,14.15,,,0.98,71.72,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,21:00,30-Aug-2021,22:00,58.17,10.69,,,,,,,8.71,22.42,13.7,,,1.03,75.97,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,22:00,30-Aug-2021,23:00,53.88,4.62,,,,,,,9.19,23.29,14.1,,,1.03,78.77,,,,,
"IGI Airport (T3), Delhi - IMD",30-Aug-2021,23:00,31-Aug-2021,00:00,32.99,0.24,,,,,,,9.76,23.89,14.13,,,0.97,77.46,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,00:00,31-Aug-2021,01:00,37.27,5.48,,,,,,,8.92,22.67,13.75,,,0.95,79.99,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,01:00,31-Aug-2021,02:00,53.04,7.91,,,,,,,9.68,23.77,14.09,,,0.89,84.83,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,02:00,31-Aug-2021,03:00,30.91,6.89,,,,,,,11.3,25.59,14.29,,,0.85,72.84,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,03:00,31-Aug-2021,04:00,19.01,5.39,,,,,,,10.82,24.86,14.04,,,0.85,69.44,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,04:00,31-Aug-2021,05:00,27.57,7.95,,,,,,,8.92,22.43,13.51,,,0.91,72.72,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,05:00,31-Aug-2021,06:00,29.51,8.39,,,,,,,9.05,22.55,13.5,,,0.87,79.13,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,06:00,31-Aug-2021,07:00,22.32,9.06,,,,,,,9.7,23.63,13.93,,,0.96,76.59,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,07:00,31-Aug-2021,08:00,28.65,7.16,,,,,,,8.83,22.42,13.6,,,0.97,75.64,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,08:00,31-Aug-2021,09:00,58.14,23.06,,,,,,,9.15,22.93,13.78,,,0.94,78.3,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,09:00,31-Aug-2021,10:00,52.47,19.52,,,,,,,11.11,25.68,14.57,,,0.9,70.65,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,10:00,31-Aug-2021,11:00,39.18,22.74,,,,,,,10.22,24.42,14.19,,,0.91,70.02,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,11:00,31-Aug-2021,12:00,31.77,24.7,,,,,,,8.52,21.69,13.17,,,0.89,78.63,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,12:00,31-Aug-2021,13:00,13.45,1.98,,,,,,,10.14,23.9,13.77,,,0.84,66.5,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,13:00,31-Aug-2021,14:00,,,,,,,,,12.05,26.69,14.65,,,0.98,54.81,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,14:00,31-Aug-2021,15:00,5.48,2.87,,,,,,,11.19,25.97,14.78,,,1.05,55.55,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,15:00,31-Aug-2021,16:00,21.71,11.47,,,,,,,9.04,23.41,14.37,,,1.07,66.17,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,16:00,31-Aug-2021,17:00,36.5,12.1,,,,,,,9.54,24.1,14.57,,,1.06,72.15,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,17:00,31-Aug-2021,18:00,31.23,5.11,,,,,,,10.17,25.21,15.03,,,1.08,67.73,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,18:00,31-Aug-2021,19:00,45.18,,,,,,,,8.47,23.19,14.72,,,1.26,72.49,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,19:00,31-Aug-2021,20:00,67.49,,,,,,,,9.3,24.5,15.2,,,1.26,72.24,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,20:00,31-Aug-2021,21:00,61.51,,,,,,,,11.34,27.18,15.85,,,1.39,59.66,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,21:00,31-Aug-2021,22:00,49.54,,,,,,,,10.31,26.23,15.91,,,1.42,59.08,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,22:00,31-Aug-2021,23:00,60.12,6.16,,,,,,,8.55,23.83,15.28,,,1.33,68.04,,,,,
"IGI Airport (T3), Delhi - IMD",31-Aug-2021,23:00,01-Sep-2021,00:00,63.6,5.58,,,,,,,10.38,26.08,15.7,,,1.29,66.05,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,00:00,01-Sep-2021,01:00,38.67,8.56,,,,,,,11.33,27.22,15.89,,,1.25,59.9,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,01:00,01-Sep-2021,02:00,53.46,3.81,,,,,,,9.23,24.53,15.29,,,1.19,63.26,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,02:00,01-Sep-2021,03:00,45.26,7.62,,,,,,,8.86,23.94,15.08,,,1.08,70.93,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,03:00,01-Sep-2021,04:00,47.56,5.62,,,,,,,10.53,25.88,15.35,,,1.03,65.39,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,04:00,01-Sep-2021,05:00,46.48,18.71,,,,,,,10.4,25.79,15.39,,,1.11,61.87,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,05:00,01-Sep-2021,06:00,61.94,18.38,,,,,,,8.64,23.75,15.1,,,1.14,66.19,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,06:00,01-Sep-2021,07:00,70.21,34.12,,,,,,,8.96,23.92,14.97,,,1.01,72.76,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,07:00,01-Sep-2021,08:00,14.84,10.25,,,,,,,10.27,24.96,14.69,,,0.96,63.77,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,08:00,01-Sep-2021,09:00,4.76,7.35,,,,,,,9.26,23.73,14.47,,,0.99,63.45,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,09:00,01-Sep-2021,10:00,17.16,13.05,,,,,,,9.99,24.67,14.69,,,0.92,61.76,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,10:00,01-Sep-2021,11:00,3.62,6.22,,,,,,,10.58,25.25,14.67,,,0.92,54.53,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,11:00,01-Sep-2021,12:00,6.04,10.25,,,,,,,11.07,26.0,14.93,,,2.45,58.08,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,12:00,01-Sep-2021,13:00,7.1,8.76,,,,,,,10.08,24.85,14.76,,,1.68,54.35,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,13:00,01-Sep-2021,14:00,43.5,21.36,,,,,,,8.56,23.61,15.05,,,1.91,68.74,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,14:00,01-Sep-2021,15:00,30.51,13.17,,,,,,,8.96,24.26,15.3,,,1.33,66.14,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,15:00,01-Sep-2021,16:00,10.52,,,,,,,,9.39,24.61,15.22,,,1.14,64.94,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,16:00,01-Sep-2021,17:00,17.09,,,,,,,,8.44,23.26,14.82,,,1.17,68.75,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,17:00,01-Sep-2021,18:00,41.93,,,,,,,,8.33,23.43,15.1,,,1.29,71.3,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,18:00,01-Sep-2021,19:00,36.3,,,,,,,,9.04,24.47,15.43,,,1.29,66.11,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,19:00,01-Sep-2021,20:00,29.54,2.59,,,,,,,9.43,25.28,15.85,,,1.42,61.15,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,20:00,01-Sep-2021,21:00,53.32,7.48,,,,,,,8.16,24.31,16.15,,,1.54,64.27,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,21:00,01-Sep-2021,22:00,71.38,9.15,,,,,,,8.51,25.15,16.64,,,1.65,64.4,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,22:00,01-Sep-2021,23:00,46.68,4.45,,,,,,,9.24,25.98,16.75,,,1.58,60.26,,,,,
"IGI Airport (T3), Delhi - IMD",01-Sep-2021,23:00,02-Sep-2021,00:00,48.92,6.17,,,,,,,8.75,26.19,17.44,,,1.82,57.41,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,00:00,02-Sep-2021,01:00,82.82,10.16,,,,,,,8.11,25.92,17.81,,,1.83,60.55,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,01:00,02-Sep-2021,02:00,62.84,11.86,,,,,,,8.67,26.04,17.37,,,1.64,62.24,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,02:00,02-Sep-2021,03:00,48.24,6.05,,,,,,,8.8,25.95,17.14,,,1.68,60.46,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,03:00,02-Sep-2021,04:00,55.76,6.55,,,,,,,8.07,24.91,16.84,,,1.65,64.03,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,04:00,02-Sep-2021,05:00,75.42,13.11,,,,,,,8.04,24.46,16.43,,,1.57,68.85,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,05:00,02-Sep-2021,06:00,64.56,19.77,,,,,,,8.56,24.77,16.21,,,1.45,66.95,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,06:00,02-Sep-2021,07:00,55.76,25.24,,,,,,,8.16,23.93,15.77,,,1.3,68.69,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,07:00,02-Sep-2021,08:00,25.47,15.34,,,,,,,8.04,23.05,15.01,,,1.16,75.86,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,08:00,02-Sep-2021,09:00,22.04,5.41,,,,,,,9.75,25.17,15.42,,,1.16,60.69,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,09:00,02-Sep-2021,10:00,6.79,6.39,,,,,,,10.2,26.03,15.83,,,1.24,54.22,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,10:00,02-Sep-2021,11:00,7.69,7.34,,,,,,,8.3,24.03,15.74,,,1.31,62.51,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,11:00,02-Sep-2021,12:00,37.54,16.58,,,,,,,7.97,23.43,15.45,,,1.22,74.69,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,12:00,02-Sep-2021,13:00,37.85,22.83,,,,,,,8.3,23.32,15.01,,,1.22,81.52,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,13:00,02-Sep-2021,14:00,31.5,21.94,,,,,,,8.05,22.6,14.56,,,1.21,87.92,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,14:00,02-Sep-2021,15:00,59.57,23.03,,,,,,,7.7,22.23,14.53,,,1.19,95.96,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,15:00,02-Sep-2021,16:00,64.15,42.7,,,,,,,8.03,22.38,14.35,,,1.19,98.93,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,16:00,02-Sep-2021,17:00,56.72,33.25,,,,,,,8.42,23.08,14.66,,,1.23,77.48,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,17:00,02-Sep-2021,18:00,42.25,13.05,,,,,,,8.34,23.45,15.1,,,1.33,71.42,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,18:00,02-Sep-2021,19:00,73.64,25.76,,,,,,,8.0,23.6,15.6,,,1.41,69.09,,,,,
"IGI Airport (T3), Delhi - IMD",02-Sep-2021,19:00,02-Sep-2021,20:00,87.02,26.8,,,,,,,8.5,25.71,17.21,,,1.96,61.48,,,,,
